Transaction_ID,Amount,Transaction_Hour,Previous_Transaction_Amount,Transaction_Frequency,Account_Age,Is_New_Device,Is_International,Fraud
T02818,36.53,11,1934.1,2,1,0,0,0
T02819,27.24,0,5226.93,1,9,0,0,0
T02820,1324.97,0,333.4,3,1,0,0,1
T02821,7818.95,14,1702.0,2,5,0,0,0
T02822,778.94,16,1526.73,6,10,0,0,0
T02823,3018.35,1,20.38,1,9,1,0,1
T02824,753.38,16,1464.13,2,2,0,1,0
T02825,1164.36,19,1151.24,3,5,0,1,1
T02826,5652.46,8,2770.13,3,1,0,0,0
T02827,3915.38,11,6964.89,2,2,0,0,0
T02828,300.78,3,224.24,3,1,0,0,0
T02829,1679.53,12,991.8,4,3,0,0,0
T02830,88.81,3,1467.76,3,4,1,0,1
T02831,1966.92,6,1518.27,1,1,0,0,0
T02832,3257.98,13,3727.02,4,10,0,0,0
T02833,378.4,8,1464.75,4,1,0,0,0
T02834,1022.76,22,68.84,4,2,1,0,0
T02835,1521.68,0,3095.58,2,4,1,0,0
T02836,7559.65,0,5403.36,6,2,1,1,1
T02837,14996.87,19,1803.38,3,2,1,1,0
T02838,137.85,3,2175.36,0,8,0,0,1
T02839,4293.97,0,444.64,4,8,0,0,0
T02840,1394.33,21,623.22,2,7,0,0,0
T02841,1495.0,9,670.26,1,4,0,0,0
T02842,4210.5,1,1408.55,0,7,0,0,0
T02843,7518.75,20,6582.77,2,6,0,0,0
T02844,9043.44,23,1844.24,3,7,0,0,0
T02845,2582.02,14,533.29,1,1,0,0,1
T02846,1325.4,2,773.41,1,5,0,0,0
T02847,4647.13,22,1211.33,4,5,0,0,1
T02848,867.05,8,2440.49,2,7,0,0,0
T02849,2490.85,16,1449.69,0,4,0,1,0
T02850,1332.21,20,1245.78,3,1,0,0,0
T02851,3206.85,12,2079.46,4,3,1,0,0
T02852,824.89,2,692.14,1,4,0,0,0
T02853,638.07,3,205.48,2,5,1,0,0
T02854,7511.87,3,61.79,4,8,0,0,0
T02855,322.1,10,723.41,0,8,0,0,0
T02856,2115.4,6,240.15,5,2,0,0,0
T02857,748.67,10,1024.97,4,10,1,0,0
T02858,119.12,23,3706.28,1,4,0,0,0
T02859,110.05,10,3149.54,3,2,0,1,0
T02860,577.92,9,2359.97,3,5,0,0,0
T02861,6047.04,4,4784.82,2,4,0,0,0
T02862,995.86,12,828.45,1,2,0,0,0
T02863,9014.87,11,5408.23,2,3,0,1,0
T02864,2614.11,9,1273.9,1,3,0,1,0
T02865,1721.37,6,1280.79,3,7,1,1,0
T02866,2603.14,18,1299.46,5,4,1,0,1
T02867,2181.34,18,258.11,4,1,0,1,0
T02868,4266.09,18,9271.74,6,5,1,0,0
T02869,995.93,11,372.72,2,6,0,0,0
T02870,1306.46,19,1042.15,2,6,0,0,0
T02871,6735.62,21,961.59,1,10,1,0,0
T02872,8781.78,14,194.04,2,2,0,0,1
T02873,6692.42,4,412.95,3,5,0,0,0
T02874,1631.33,23,114.74,4,4,0,0,0
T02875,4547.37,13,864.71,3,5,0,0,0
T02876,1940.71,11,5037.07,5,7,0,0,0
T02877,2064.72,20,1036.68,2,3,1,0,0
T02878,687.03,10,330.09,3,8,0,0,0
T02879,2683.08,4,2593.98,0,9,0,1,1
T02880,617.89,15,14210.62,3,1,0,0,0
T02881,1208.45,17,660.97,2,1,0,0,0
T02882,5793.69,11,819.77,2,9,0,0,0
T02883,696.08,4,8925.26,4,10,0,0,1
T02884,221.45,15,492.4,4,1,1,0,1
T02885,214.51,11,1789.58,2,2,0,0,0
T02886,8479.72,22,684.95,3,3,0,0,0
T02887,2121.25,1,6733.59,6,7,0,1,0
T02888,1579.91,5,9977.8,0,10,0,0,0
T02889,4996.1,22,4214.42,2,3,0,0,0
T02890,5420.48,20,945.05,0,9,0,0,0
T02891,1211.26,3,1291.64,4,2,0,0,0
T02892,3548.77,12,693.69,1,3,1,0,0
T02893,4423.71,9,5535.47,1,9,0,0,0
T02894,3189.6,16,6149.8,4,6,0,0,0
T02895,493.19,13,1356.95,1,9,0,0,0
T02896,6259.59,23,2671.66,2,5,0,0,0
T02897,2323.69,14,452.47,1,4,0,0,0
T02898,995.83,7,1427.04,6,2,0,0,0
T02899,1661.35,22,2495.78,8,1,0,0,1
T02900,114.89,23,1216.97,4,5,0,0,0
T02901,410.44,17,1106.36,2,1,1,0,0
T02902,4351.5,2,2.5,1,6,1,0,1
T02903,0.03,16,4077.85,3,6,0,0,0
T02904,1616.47,23,5503.18,2,7,0,0,0
T02905,2217.64,23,8722.08,3,9,0,0,0
T02906,168.55,6,3175.92,5,6,0,1,0
T02907,10844.45,12,1989.57,2,3,0,0,1
T02908,769.04,15,784.33,2,8,0,0,0
T02909,1088.07,4,18159.2,7,5,0,0,0
T02910,1086.97,3,2227.49,5,8,1,0,1
T02911,785.72,9,2857.62,5,8,0,0,0
T02912,4.42,12,2867.45,3,3,0,0,0
T02913,3920.73,9,4664.89,2,7,1,0,0
T02914,10219.73,13,24.3,3,4,0,0,1
T02915,761.94,21,621.94,4,9,0,0,0
T02916,3263.44,11,2738.05,4,7,0,0,0
T02917,4063.18,0,5637.96,1,10,0,1,1
T02918,5660.03,20,2890.65,2,2,0,0,0
T02919,1647.81,19,1333.92,5,1,0,0,0
T02920,1082.61,19,1121.8,1,6,1,1,0
T02921,1180.44,6,3348.03,4,6,0,0,0
T02922,3740.86,8,3379.61,4,10,0,0,0
T02923,5091.19,7,2335.23,3,5,0,0,0
T02924,601.26,12,861.4,5,2,0,0,0
T02925,1390.59,13,6480.83,3,9,0,0,0
T02926,6966.53,11,2006.74,6,6,1,0,0
T02927,4930.44,7,3907.49,2,4,1,0,0
T02928,12570.93,20,602.98,4,7,0,0,0
T02929,4210.3,21,1054.14,4,9,0,0,0
T02930,1498.64,17,5190.21,4,8,0,0,0
T02931,2679.47,15,128.51,3,1,0,0,0
T02932,3245.39,10,1795.22,0,3,0,0,0
T02933,245.11,15,1643.03,0,10,0,0,0
T02934,2359.06,13,3478.07,3,2,0,0,0
T02935,3706.61,2,827.84,1,3,0,0,1
T02936,549.32,20,618.16,6,5,1,1,0
T02937,4551.01,1,6513.72,4,6,0,0,1
T02938,2629.57,2,2119.88,6,3,1,1,0
T02939,9123.56,3,276.46,1,2,0,0,1
T02940,130.05,21,536.19,5,5,0,0,0
T02941,924.99,4,16868.47,4,4,1,0,0
T02942,2760.55,9,544.17,4,5,1,1,1
T02943,1055.32,19,2357.07,2,10,0,1,0
T02944,3759.74,1,1362.37,2,4,0,0,1
T02945,4268.94,11,5420.12,4,4,0,0,0
T02946,324.48,4,3517.96,3,8,0,0,1
T02947,2163.74,4,2271.75,6,6,1,0,1
T02948,2133.26,22,26.99,2,2,1,0,0
T02949,1382.68,0,5296.4,5,3,0,1,0
T02950,8105.83,3,1470.47,2,8,0,0,1
T02951,5272.18,20,6705.14,1,1,0,0,1
T02952,3584.14,23,1710.66,2,6,0,0,0
T02953,3758.72,11,2962.26,5,3,1,0,0
T02954,1858.11,11,179.53,3,9,0,0,0
T02955,7614.71,15,3417.72,9,10,1,0,0
T02956,3558.35,23,1031.21,1,1,1,1,1
T02957,3916.7,16,1082.19,3,2,0,0,0
T02958,5934.79,20,315.77,4,6,0,0,0
T02959,960.91,9,397.07,1,4,0,0,0
T02960,4936.3,16,513.75,3,10,1,0,1
T02961,651.64,16,994.51,2,1,0,1,1
T02962,1270.93,17,5563.36,1,10,0,0,0
T02963,1226.66,1,1148.19,3,4,1,0,0
T02964,11522.66,3,3221.67,4,2,0,0,0
T02965,5825.04,18,215.93,2,9,1,0,1
T02966,3623.64,10,2235.7,1,7,0,0,0
T02967,3895.47,16,1643.93,2,6,0,0,0
T02968,2477.11,11,9537.01,5,9,0,0,0
T02969,8817.53,1,4680.38,2,8,0,1,1
T02970,2057.08,5,1516.64,2,2,0,0,0
T02971,1436.61,8,3730.72,0,3,1,1,1
T02972,533.92,4,536.2,1,7,0,0,1
T02973,4628.22,19,2065.76,1,10,0,0,0
T02974,3977.79,20,193.87,0,4,0,1,1
T02975,1455.25,8,1069.62,4,6,0,0,0
T02976,76.55,22,640.01,1,9,1,0,1
T02977,5479.0,7,3172.7,6,7,0,0,0
T02978,34.45,19,1683.81,1,3,0,0,0
T02979,3649.15,7,3476.46,2,6,0,0,0
T02980,10545.5,21,1810.54,3,7,1,1,1
T02981,1726.95,20,226.14,4,1,1,0,1
T02982,803.53,22,3323.53,0,7,0,0,0
T02983,3661.03,5,4477.84,5,5,0,0,0
T02984,5096.91,2,5846.34,6,7,0,1,0
T02985,2371.82,4,2121.53,1,7,1,0,1
T02986,10236.95,8,3501.85,2,6,0,0,0
T02987,159.15,6,3486.26,1,3,1,1,1
T02988,2108.35,3,423.27,4,9,0,0,0
T02989,3802.38,6,448.48,4,5,0,0,0
T02990,5955.46,4,183.81,4,9,1,0,1
T02991,592.63,10,963.84,4,3,0,0,0
T02992,4828.37,14,1603.8,7,7,0,0,1
T02993,2413.62,1,15411.99,4,5,1,0,1
T02994,1515.29,12,1409.66,3,7,1,0,1
T02995,423.71,21,3238.78,8,8,0,0,0
T02996,6014.02,15,2955.5,5,8,0,0,0
T02997,513.34,6,571.9,4,5,0,0,0
T02998,1112.27,7,150.72,6,5,0,0,0
T02999,1027.66,5,1974.18,3,8,0,0,0
T03000,6153.47,23,3012.48,3,6,1,0,0
T03001,3350.66,6,15872.91,1,6,1,0,0
T03002,4778.94,17,1110.3,3,2,0,0,1
T03003,864.92,21,5667.19,3,7,0,0,0
T03004,2941.48,21,1202.89,4,10,0,0,0
T03005,2544.12,19,2923.22,1,7,1,0,0
T03006,5366.24,6,2279.83,4,6,0,0,0
T03007,7096.16,2,136.08,2,2,1,0,0
T03008,36.69,4,204.08,2,5,0,0,0
T03009,3362.76,0,52.46,5,6,1,0,1
T03010,159.68,14,1158.4,1,4,0,0,0
T03011,2387.92,2,3424.1,1,10,0,1,0
T03012,1017.49,7,474.14,0,6,0,0,0
T03013,1099.21,8,2327.58,2,5,0,0,0
T03014,1306.03,14,852.1,5,10,0,0,0
T03015,2912.97,9,3986.28,2,9,0,1,0
T03016,1219.62,1,4003.63,2,6,0,0,1
T03017,3958.14,19,3733.75,1,1,1,1,0
T03018,1555.2,4,1860.23,2,10,0,1,0
T03019,212.4,18,837.17,2,10,0,1,0
T03020,4594.1,12,4144.52,4,1,0,1,0
T03021,1009.6,10,514.8,3,2,0,0,0
T03022,1700.95,0,855.38,1,2,0,0,0
T03023,3469.78,21,508.19,1,4,0,0,0
T03024,1212.45,14,2803.76,2,10,0,0,0
T03025,174.75,17,2897.79,6,2,0,0,0
T03026,1404.84,15,2642.55,5,8,0,0,0
T03027,8671.34,8,1342.93,1,8,0,1,0
T03028,3079.44,0,263.88,1,2,0,0,1
T03029,3339.46,10,6052.57,4,9,0,0,0
T03030,3001.32,8,1771.82,2,9,0,0,0
T03031,665.65,22,1306.28,1,9,0,0,0
T03032,1625.58,10,2221.84,2,9,0,0,0
T03033,4170.18,12,535.43,4,7,0,0,1
T03034,320.66,1,355.49,0,9,0,0,1
T03035,976.58,13,1300.19,4,8,0,0,0
T03036,970.21,5,644.4,1,10,0,0,0
T03037,1697.0,7,700.24,3,8,0,0,0
T03038,11791.9,17,5575.93,6,7,0,0,0
T03039,209.67,15,1891.6,6,2,0,0,0
T03040,2193.8,20,1651.55,3,2,0,0,0
T03041,593.03,11,2923.76,4,8,0,1,0
T03042,10588.1,10,7567.96,4,2,0,0,1
T03043,360.76,5,297.52,4,2,1,1,0
T03044,1550.54,2,4482.42,2,7,0,0,0
T03045,4016.92,13,2192.79,7,7,1,1,0
T03046,3657.81,1,395.04,2,1,0,0,1
T03047,1648.33,10,881.53,4,7,0,0,0
T03048,1276.35,21,1646.19,2,5,0,1,0
T03049,1520.56,2,2937.47,5,5,0,0,0
T03050,920.7,17,694.68,2,2,1,0,0
T03051,689.5,0,1913.64,4,6,0,0,1
T03052,1979.37,23,2885.35,3,4,0,0,0
T03053,938.11,0,1488.88,2,7,0,0,1
T03054,1016.76,11,4969.91,4,2,1,0,0
T03055,3207.94,14,5090.17,3,8,1,0,0
T03056,10376.86,4,1590.46,0,5,0,0,1
T03057,2776.28,5,9022.93,3,8,0,0,0
T03058,240.31,15,196.49,4,7,1,0,0
T03059,235.78,11,8.42,4,3,0,0,0
T03060,9073.83,11,1197.79,2,9,0,0,0
T03061,1058.44,2,2297.59,4,9,0,0,1
T03062,289.75,22,2480.23,6,2,0,0,0
T03063,2741.72,1,1617.79,4,3,0,0,0
T03064,2931.7,6,333.5,2,10,0,0,0
T03065,3136.68,1,467.32,5,10,0,0,1
T03066,933.47,20,4778.86,3,1,0,0,0
T03067,45.68,6,5060.7,4,1,0,1,0
T03068,10058.54,10,2801.37,3,3,0,0,0
T03069,866.62,10,2728.23,4,3,0,1,0
T03070,3381.28,13,2276.28,1,5,0,0,0
T03071,3678.96,2,567.02,5,6,0,0,1
T03072,2824.88,13,1397.64,8,4,1,0,0
T03073,1125.86,10,2975.95,2,10,0,0,0
T03074,948.64,3,1926.43,4,7,0,0,0
T03075,2731.44,16,46.89,4,3,0,0,0
T03076,6031.89,15,7673.81,4,4,0,0,0
T03077,8797.36,2,4657.86,4,5,0,0,0
T03078,335.83,9,754.6,3,8,1,0,0
T03079,504.65,20,2395.77,4,9,1,0,0
T03080,8686.91,14,6417.66,3,3,0,0,0
T03081,4001.51,7,252.35,2,1,0,1,0
T03082,6436.59,17,1748.06,1,2,0,0,0
T03083,679.32,2,1523.13,0,2,1,0,0
T03084,2657.18,6,1319.95,2,3,0,0,0
T03085,3623.34,9,4513.46,4,2,1,0,1
T03086,3419.35,19,1197.7,1,1,0,0,0
T03087,1573.51,8,164.45,1,6,1,0,1
T03088,46.54,13,170.26,1,7,0,0,0
T03089,2623.48,22,109.21,3,1,1,0,1
T03090,875.48,13,1315.46,1,9,1,0,0
T03091,1794.9,10,3168.22,5,7,0,0,0
T03092,9480.48,0,569.52,1,4,1,0,0
T03093,1527.66,3,2599.46,2,3,1,0,0
T03094,5494.03,5,2904.59,4,6,0,0,0
T03095,626.76,21,736.61,0,3,0,1,0
T03096,3348.44,21,2294.21,5,4,0,0,0
T03097,11317.69,4,2886.91,2,9,0,0,0
T03098,322.4,2,1571.27,2,5,0,0,1
T03099,25.06,1,1026.38,6,10,0,0,0
T03100,1705.27,2,2413.38,4,5,0,0,0
T03101,291.6,8,9524.47,3,9,1,0,1
T03102,4139.56,18,1391.48,1,2,0,0,0
T03103,7379.42,18,1242.86,3,7,0,0,0
T03104,1707.59,16,1560.3,2,7,0,0,0
T03105,898.1,17,198.2,5,6,0,0,0
T03106,1709.62,10,2013.91,1,4,0,0,1
T03107,3856.07,11,996.34,3,7,0,0,1
T03108,27.29,2,323.63,4,3,0,0,0
T03109,2670.8,17,1569.6,3,9,1,0,0
T03110,2850.25,23,8.47,3,1,0,0,0
T03111,3045.75,5,1284.51,2,6,0,0,0
T03112,831.3,6,279.38,3,1,0,0,0
T03113,3755.84,0,61.48,6,6,0,0,1
T03114,287.52,5,4349.94,3,5,0,1,0
T03115,666.7,17,6199.76,3,5,1,0,0
T03116,6298.2,12,581.96,6,10,0,1,1
T03117,4026.52,21,1937.51,6,6,0,0,0
T03118,41.52,18,814.18,3,8,1,1,0
T03119,856.56,6,1700.96,3,9,0,0,0
T03120,723.95,18,1434.55,4,3,0,0,0
T03121,947.45,8,783.53,4,5,0,0,0
T03122,853.3,2,3013.21,2,6,1,0,0
T03123,193.7,22,338.09,0,1,0,0,0
T03124,1842.68,11,136.33,1,1,1,0,0
T03125,3958.53,19,3649.05,5,1,0,0,1
T03126,2799.79,23,2741.01,1,2,0,0,0
T03127,3352.21,17,1725.51,5,4,0,0,0
T03128,253.89,7,1576.79,3,6,0,1,1
T03129,9078.0,8,1719.96,4,3,0,1,0
T03130,5469.6,12,1436.3,2,9,0,0,0
T03131,4905.66,7,1247.62,4,3,0,0,0
T03132,5194.54,21,1731.32,8,4,0,1,0
T03133,8096.25,9,1879.67,0,4,0,0,0
T03134,2357.46,16,2943.35,5,5,0,0,0
T03135,670.49,6,3105.11,0,5,0,0,1
T03136,2877.47,16,1185.55,4,2,0,0,0
T03137,4074.65,22,1334.13,2,6,0,1,0
T03138,4017.29,17,1169.8,5,9,0,0,0
T03139,2210.98,23,1922.57,1,5,0,0,0
T03140,212.74,1,1509.88,1,1,1,0,1
T03141,1391.41,2,5509.03,2,9,1,0,1
T03142,7606.07,18,2979.79,4,7,0,0,0
T03143,2634.45,0,5723.1,1,7,0,0,0
T03144,2318.73,20,3087.26,2,6,0,0,0
T03145,939.42,20,8850.47,5,1,0,0,1
T03146,1378.73,9,2524.7,5,7,0,0,0
T03147,6771.29,20,8279.54,4,4,0,0,0
T03148,3294.0,13,430.44,1,5,0,0,0
T03149,4644.85,12,134.76,3,7,1,0,1
T03150,1817.31,8,2163.55,4,3,0,0,0
T03151,2984.76,5,10259.96,2,2,0,0,0
T03152,856.59,5,1351.52,2,1,0,0,0
T03153,3667.03,18,595.78,2,8,0,0,0
T03154,1673.76,20,1842.96,2,8,0,0,0
T03155,1753.12,9,2615.99,2,7,0,0,0
T03156,3143.66,22,946.49,4,10,0,0,0
T03157,8259.8,2,3136.14,1,9,0,0,1
T03158,198.44,17,9233.68,2,10,0,0,0
T03159,5224.51,20,5681.67,5,1,0,0,0
T03160,1037.56,18,861.81,5,3,0,0,0
T03161,1760.53,4,989.0,3,5,0,0,0
T03162,66.47,10,1161.21,1,2,0,1,0
T03163,1074.51,9,1254.47,3,7,1,0,0
T03164,2095.27,16,264.29,2,6,0,0,1
T03165,173.45,3,3588.32,1,10,1,0,1
T03166,2026.49,20,1136.66,3,2,0,0,0
T03167,7856.44,17,5296.91,7,8,0,0,0
T03168,334.11,17,6541.21,3,3,1,0,0
T03169,4337.38,0,61.84,3,4,0,0,1
T03170,1581.23,13,11164.19,5,5,1,0,0
T03171,3194.14,7,3094.88,3,6,0,0,0
T03172,904.27,1,1836.97,1,9,0,0,0
T03173,521.25,18,1233.81,5,9,1,0,0
T03174,524.71,14,1827.22,2,9,0,0,0
T03175,219.3,1,981.22,1,8,0,0,1
T03176,616.08,3,2436.71,4,5,0,0,1
T03177,3273.89,0,243.98,3,5,0,0,0
T03178,6403.36,18,2426.36,2,4,0,1,0
T03179,5048.05,20,805.15,4,7,0,0,0
T03180,3466.83,9,44.48,0,4,0,0,1
T03181,351.06,0,2011.35,2,5,0,0,0
T03182,1024.04,19,2159.53,3,9,0,0,0
T03183,1112.35,21,1390.29,3,7,0,0,0
T03184,862.87,14,187.58,2,9,0,0,0
T03185,2170.85,3,5595.34,3,8,0,0,0
T03186,2300.73,6,2363.21,3,3,0,0,0
T03187,1324.3,6,307.43,3,3,0,0,0
T03188,1309.89,21,1788.13,2,2,0,1,0
T03189,5290.49,17,1719.18,1,3,1,0,0
T03190,4671.86,12,155.76,6,10,1,0,0
T03191,1103.62,9,2333.97,3,3,1,0,1
T03192,7352.85,23,4129.9,1,3,0,0,0
T03193,9161.04,7,3455.84,3,6,0,0,0
T03194,1186.88,9,567.16,5,9,0,0,0
T03195,1312.84,13,4956.56,0,7,0,0,0
T03196,2113.44,13,1048.44,3,7,0,0,0
T03197,8496.8,19,7320.58,5,7,0,0,0
T03198,6270.16,21,186.13,2,1,0,0,1
T03199,324.65,10,1664.85,5,4,0,1,0
T03200,1496.35,5,2272.82,5,9,0,0,0
T03201,2418.08,20,711.38,1,4,0,0,0
T03202,2098.3,0,3689.24,3,7,1,0,0
T03203,646.5,18,2464.74,3,2,0,0,0
T03204,5873.09,6,45.69,2,6,0,0,0
T03205,3389.76,23,2343.59,7,5,1,0,0
T03206,5458.78,17,1690.62,7,10,0,0,1
T03207,5871.98,2,545.48,2,2,0,0,0
T03208,4139.22,19,13651.05,1,3,0,0,0
T03209,1735.23,10,5686.51,3,3,0,0,0
T03210,2829.03,4,865.07,2,3,0,0,0
T03211,524.37,18,1947.15,7,5,1,0,0
T03212,3359.31,20,951.33,3,10,0,0,0
T03213,592.62,23,3734.65,3,9,0,0,0
T03214,3552.02,23,6660.02,7,7,1,1,0
T03215,782.53,1,1111.15,3,6,0,0,0
T03216,375.16,21,4094.39,3,4,0,0,0
T03217,541.99,3,1724.92,6,5,1,0,0
T03218,5.98,9,1262.85,4,6,1,0,0
T03219,3805.42,1,6968.62,3,8,0,1,1
T03220,3954.8,7,1785.44,4,9,1,0,0
T03221,2170.41,0,1575.01,4,2,0,0,0
T03222,527.93,5,2790.17,1,8,1,0,0
T03223,261.76,10,756.94,2,8,0,0,0
T03224,57.94,9,981.84,3,7,0,0,0
T03225,543.66,12,6722.3,2,4,0,0,0
T03226,6645.25,0,2837.13,0,9,0,0,0
T03227,829.38,1,4380.92,1,7,0,0,0
T03228,1312.13,2,790.59,0,5,1,0,1
T03229,333.95,8,1962.01,3,4,0,0,0
T03230,754.48,4,8885.55,0,6,0,0,0
T03231,2197.07,9,959.4,2,6,0,0,0
T03232,2807.59,9,437.3,1,9,0,0,0
T03233,844.51,11,1787.9,2,7,1,0,0
T03234,178.4,17,1226.83,0,1,0,0,0
T03235,1487.97,20,434.63,7,4,0,0,0
T03236,800.52,20,5485.48,3,4,1,1,0
T03237,743.67,0,11700.79,2,5,0,0,1
T03238,9646.36,2,2101.7,4,5,0,0,0
T03239,2873.69,4,3725.55,1,10,0,0,0
T03240,2441.73,16,4898.17,4,4,0,0,0
T03241,1612.41,7,3018.13,5,3,1,1,0
T03242,1680.81,16,112.9,3,6,0,0,0
T03243,2335.49,8,428.85,2,2,0,0,0
T03244,3576.43,5,184.09,0,9,0,0,0
T03245,3633.46,16,24.82,0,6,0,0,0
T03246,565.12,7,913.2,4,5,0,1,1
T03247,2080.12,20,1245.42,0,3,0,0,0
T03248,1592.87,6,689.48,4,4,0,0,0
T03249,6132.85,6,166.97,5,6,0,1,0
T03250,2994.28,14,1886.83,2,3,0,0,0
T03251,2281.09,6,798.17,0,10,0,0,0
T03252,367.84,21,3974.54,1,7,0,0,0
T03253,2791.46,7,20.21,6,5,0,0,0
T03254,373.98,8,4621.25,1,10,0,1,0
T03255,1233.88,14,7739.08,0,1,0,0,0
T03256,462.4,1,3148.14,2,9,0,0,0
T03257,3533.68,6,3307.3,3,9,0,0,0
T03258,692.97,14,6778.73,7,1,0,0,0
T03259,1492.05,17,586.37,3,4,0,0,0
T03260,6780.73,21,13037.5,4,4,0,1,0
T03261,685.66,17,3712.32,4,10,0,0,0
T03262,2126.64,9,3241.78,1,8,0,0,0
T03263,1630.42,21,1119.98,3,2,0,0,0
T03264,54.87,17,1972.92,1,7,0,0,0
T03265,4721.61,0,2652.7,4,8,0,0,0
T03266,214.64,6,2421.22,4,3,0,0,0
T03267,1928.82,2,3051.82,5,10,0,0,0
T03268,2467.57,13,214.93,3,3,0,0,1
T03269,2970.03,11,1098.78,6,9,0,0,0
T03270,3500.34,13,1422.9,3,8,0,0,0
T03271,876.16,3,754.89,2,1,1,0,0
T03272,30.09,12,473.75,1,2,0,1,0
T03273,3856.02,15,373.94,7,4,1,1,1
T03274,2301.39,15,1140.78,8,6,0,0,1
T03275,5425.82,21,1700.29,2,3,1,0,1
T03276,5167.62,4,162.62,5,4,0,0,1
T03277,5560.77,19,7318.23,3,4,0,0,0
T03278,1991.32,5,3623.01,5,10,0,0,0
T03279,1217.72,5,3281.23,2,7,1,1,0
T03280,4704.29,17,474.45,4,7,1,0,0
T03281,1800.58,5,2314.6,1,7,0,0,0
T03282,607.97,6,1886.09,3,4,1,0,0
T03283,5792.53,23,10109.44,4,5,0,0,0
T03284,6425.48,23,3442.56,2,4,0,1,0
T03285,1883.82,15,2143.65,2,9,0,0,0
T03286,236.15,8,4756.38,4,4,0,1,0
T03287,1472.22,12,421.33,3,1,0,0,0
T03288,4881.85,11,38.33,2,8,0,0,0
T03289,6961.45,18,2929.84,2,6,1,0,0
T03290,682.48,22,258.72,4,2,0,0,0
T03291,207.97,22,306.64,6,1,0,0,1
T03292,6295.27,0,3413.1,1,10,0,0,1
T03293,1479.96,7,788.61,2,7,0,0,0
T03294,2341.09,3,2476.4,3,8,1,0,1
T03295,10332.23,20,6234.57,1,10,0,0,0
T03296,206.65,21,951.23,4,9,0,0,0
T03297,3135.08,18,612.02,3,4,0,0,0
T03298,230.98,20,281.7,4,7,0,0,0
T03299,1412.26,4,349.48,4,5,0,0,0
T03300,4886.08,16,160.61,3,2,1,0,0
T03301,1704.69,2,229.31,1,3,0,0,1
T03302,17615.56,18,1414.1,3,8,1,0,1
T03303,2456.53,0,967.34,5,10,0,0,0
T03304,1162.12,22,3065.21,2,5,1,0,0
T03305,745.81,0,5105.2,2,3,0,0,0
T03306,1294.75,22,3840.16,4,8,0,0,0
T03307,1398.19,19,1890.95,6,7,0,0,0
T03308,213.57,8,270.19,1,7,0,0,0
T03309,1384.08,22,3092.68,3,7,0,0,0
T03310,1872.2,4,1126.79,3,5,0,0,0
T03311,3848.37,6,223.86,4,4,1,0,0
T03312,3207.71,5,4620.29,3,6,0,0,0
T03313,3700.88,16,1032.04,4,6,0,0,1
T03314,25.2,21,615.55,0,6,0,0,0
T03315,736.43,16,5128.63,1,8,0,0,0
T03316,3251.33,12,5810.39,5,6,0,1,0
T03317,1984.88,11,1034.89,3,10,0,0,0
T03318,15.98,3,1095.49,2,4,0,0,0
T03319,4896.5,7,2166.54,1,10,0,1,0
T03320,4445.9,4,3305.4,3,10,0,0,0
T03321,2385.0,4,163.08,3,4,1,0,0
T03322,206.33,12,2249.47,2,5,1,1,0
T03323,4363.91,10,7634.47,3,7,0,0,0
T03324,2629.15,7,759.85,2,1,0,0,0
T03325,4569.23,7,5987.5,7,1,1,0,1
T03326,4179.92,0,7497.76,1,5,0,0,0
T03327,4873.69,12,783.88,1,5,1,1,1
T03328,2189.48,4,3508.11,5,1,0,0,1
T03329,453.6,20,682.07,5,7,0,0,0
T03330,3336.53,7,3344.82,2,7,0,0,0
T03331,2906.49,16,3991.55,1,4,0,0,0
T03332,4067.33,22,709.91,2,2,0,0,0
T03333,558.56,22,3145.8,5,2,0,0,0
T03334,650.65,12,4179.67,3,4,0,1,0
T03335,6633.01,8,1110.17,4,2,0,0,0
T03336,4158.62,1,458.91,1,1,0,1,1
T03337,7165.36,18,241.18,4,1,0,0,0
T03338,4265.33,19,2141.41,4,8,0,0,0
T03339,2727.61,16,9552.96,5,2,1,1,0
T03340,3185.1,6,4328.31,2,9,0,0,0
T03341,6598.13,2,1431.04,3,2,0,0,1
T03342,2593.99,18,1923.02,2,4,0,0,0
T03343,3002.21,18,819.62,1,7,1,0,1
T03344,510.5,23,445.02,3,7,0,0,0
T03345,1926.91,8,1644.84,5,10,0,0,0
T03346,3780.54,9,1556.73,3,8,0,0,0
T03347,948.01,13,1845.0,1,3,0,0,0
T03348,677.9,17,7633.65,2,1,0,1,0
T03349,1129.88,14,2315.19,6,4,1,0,0
T03350,829.24,0,2327.06,5,3,0,0,0
T03351,725.88,5,342.49,4,4,0,0,0
T03352,1659.38,14,14129.54,3,6,0,1,0
T03353,7152.64,5,3705.31,1,1,1,0,0
T03354,2122.1,17,5243.06,6,1,0,0,1
T03355,624.47,0,1337.37,0,2,0,0,0
T03356,240.29,23,1743.53,1,10,0,0,0
T03357,3573.72,2,1845.8,3,10,0,0,0
T03358,1447.68,16,539.47,3,3,0,0,0
T03359,5175.07,15,2923.84,3,5,0,0,0
T03360,3232.12,7,5832.01,3,9,0,0,0
T03361,4772.46,16,446.94,3,6,0,0,1
T03362,952.14,7,225.68,4,5,0,0,0
T03363,3536.46,16,3350.62,3,8,0,0,0
T03364,919.83,8,797.77,4,1,0,0,0
T03365,8394.01,11,2444.5,1,7,1,0,1
